"Quintus Ennius","Let no one weep for me, or celebrate my funeral with mourning; for I still live, as I pass to and fro through the mouths of men.","Sympathy,Men,Pass"
"Mireille Enos","I'm positive and I smile a lot, and I'm kind of a banana, but serious work just seems to find me, so I'm not going to argue with it.","Positive,Work,Smile"
Enya,"Fame and success are very different things.","Success,Fame"
Enya,"The success of Watermark surprised me. I never thought of music as something commercial; it was something very personal to me.","Success,Music,Personal"
"Omar Epps","I believe success is preparation, because opportunity is going to knock on your door sooner or later but are you prepared to answer that?","Success,Door,Answer"
"Mike Epps","I'm humble enough to wait and just chill. I'm having fun just working with these good people, man.","Good,Enough,Fun"
"Joseph Epstein","Of the seven deadly sins, only envy is no fun at all.","Sins,Fun,Envy"
"Joseph Epstein","I know from the middle distance I give off the look of being prolific, which is a funny compliment to receive.","Funny,Middle,Distance"
"Arthur Erickson","The great dream merchant Disney was a success because make-believe was what everyone seemed to need in a spiritually empty land.","Success,Great,Dream"
"Lee DeWyze","I love Soundgarden, I love Rage Against the Machine, Simon & Garfunkel.","Love,Against,Rage"
"Elliott Erwitt","I appreciate simplicity, true beauty that lasts over time, and a little wit and eclecticism that make life more fun.","Life,Time,Beauty"
"Julius Erving","The key to success is to keep growing in all areas of life - mental, emotional, spiritual, as well as physical.","Life,Success,Spiritual"
"Julius Erving","I had to spend countless hours, above and beyond the basic time, to try and perfect the fundamentals.","Time,Perfect,Spend"
"Gloria Estefan","In this life, I'm always going to choose the positive.","Life,Positive,Choose"
"Joe Eszterhas","Fact is we went on to do other things. But we still wanted to do our success like rock'n'roll stars.","Success,Fact,Stars"
"Erik Estrada","It was a hard job, but it was a lot of fun and I'll always be grateful to Ponch. He was a part of me.","Fun,Grateful"
"David M. Evans","I happen to be very good with younger actors because I have extremely vivid memories of that time of my life, and kids are just funny.","Life,Funny,Time"
"Chris Evans","When you do one movie at a time, if one goes crazy and becomes successful, your life changes. But you can step back and catch your breath.","Life,Time,Crazy"
"Pippa Evans","I don't know if I was funny as a child, though I always thought my parents really enjoyed listening to me sing.","Funny,Parents,Child"
"Stephen Evans","I know all human beings will be successful. How do I know? They all die.","Successful,Die,Beings"
"Phil Everly","If you lose your concentration singing harmony, then it's lackluster and no fun to watch.","Fun,Lose,Watch"
"Greg Evigan","I am back in Los Angeles after a very successful run in Chicago as Billy Flynn.","Successful,Run,Chicago"
"Mallory Factor","The fundamental goal of Republicans and Democrats is to get themselves re-elected.","Themselves,Goal,Democrats"
"Richard Fadden","Before 9/11, absolutely, there were concerns about terrorism; but the world fundamentally changed.","Changed,Absolutely,Terrorism"
"Michelle Fairley","You have no idea what you get involved in when you start a role. You just hope that it's going to be successful.","Hope,Successful,Idea"
"Rima Fakih","I do like to have fun. I don't need alcohol to have fun.","Fun,Alcohol"
"Philippe Falardeau","I'm not too keen on jokes that are one-liners. I want the situation to be funny.","Funny,Situation,Jokes"
"Edie Falco","Coming home to my family afterward makes the work richer, easier and more fun.","Work,Family,Home"
"Jimmy Fallon","'Have fun' is my message. Be silly. You're allowed to be silly. There's nothing wrong with it.","Fun,Wrong,Silly"
"Jimmy Fallon","I like video games, I like tech, I like being positive.","Positive,Games,Video"
"Agnetha Faltskog","This idea of trying to repeat a success doesn't interest me. It's only really done to make money.","Success,Money,Idea"
"Agnetha Faltskog","I sing just for fun.","Fun,Sing"
"James Fallows","No real-world human being brings to the U.S. presidency the range of attributes necessary for full success in the job.","Success,Full,Necessary"
"Dakota Fanning","Acting is what I love to do. I wouldn't trade it for the world. I don't think of it as work. It's really fun for me.","Love,Work,Fun"
"Dakota Fanning","Courtney Love is really cool and funny. I would like to meet Julia Roberts and Cameron Diaz. I think I could play their daughters.","Love,Funny,Cool"
"Ali Farahnakian","Teaching someone to be funny is like teaching someone to be fast. They're already fast. You're just making them faster.","Funny,Fast,Teaching"
"Elle Fanning","I just worked with Sofia Coppola and that was amazing. I learned so much from her. I can't even describe how much fun I had.","Amazing,Fun,Learned"
"Dennis Farina","The British have slang words, as we do, but it was fun.","Fun,Words,British"
"Vera Farmiga","I don't have a caustic sense of humor. What I find funny, that humor comes from a much gentler place.","Funny,Humor,Sense"
"Tyler Farr","'Honky Tonk Badonkadonk' wasn't some serious song, but it was huge! It was funny.","Funny,Serious,Song"
"Mike Farrell","I can think of some things that would be fun, but I'm living my dreams.","Dreams,Fun,Living"
"Terry Farrell","My eyes are different sizes, my nose is too broad at the bridge and squishes up when I laugh, and my lips are sorta funny when I smile.","Funny,Smile,Eyes"
"Peter Farrelly","I do know this: When somebody has to look great on the screen, that's the death of funny.","Funny,Great,Death"
"Joey Fatone","It's fun to be able to have a fun palate, and the way I say that, you think about it and it sounds funny, but it's true.","Funny,True,Fun"
"Bobby Farrelly","In comedy, though, it's good to get feedback from the audience about what they find funny.","Funny,Good,Though"
"Anthony Fauci","I believe I have a personal responsibility to make a positive impact on society.","Positive,Society,Personal"
"Anthony Fauci","Disagreements are one of the fundamental positive aspects of science.","Positive,Science,Aspects"
"Anthony Fauci","Disagreements are one of the fundamental positive aspects of science.","Positive,Science,Aspects"
"Pierfrancesco Favino","To me, the word 'hero' hasn't got positive or negative value - 'hero' is the person who leads you through the story.","Positive,Word,Story"
"Jon Favreau","Everybody loves a hit. There is nothing as fun as making a cultural splash with a movie.","Fun,Everybody,Movie"
"William Feather","One of the funny things about the stock market is that every time one person buys, another sells, and both think they are astute.","Finance,Funny,Time"
"Roger Federer","I'm a very positive thinker, and I think that is what helps me the most in difficult moments.","Positive,Difficult,Moments"
"Roger Federer","Clearly, when you win everything, it's fun. That doesn't necessarily mean you love the game more.","Love,Fun,Mean"
"Farrah Fawcett","Everything has positive and negative consequences.","Positive,Negative"
"Dianne Feinstein","Banning guns addresses a fundamental right of all Americans to feel safe.","Guns,Safe,Address"
"Bruce Feirstein","The distance between insanity and genius is measured only by success.","Science,Success,Genius"
"Brett Favre","I may be a successful football player, but I feel like such a failure.","Failure,Successful,Football"
"Bruce Feiler","The most successful families embrace and elevate their family history, particularly their failures, setbacks and other missteps.","Family,History,Successful"
Feist,"And of course, pop music is all about memorability and simplicity and positive messages and a little dash of joy.","Positive,Music,Joy"
"Corey Feldman","It's funny; I actually made poorer decisions when I sobered up then when I was screwed up.","Funny,Decisions,Screwed"
"Michael Feldman","I tell people my only successful long-term relationship was with Jim Packard. He was my rock. I didn't realize how codependent I was.","Successful,Rock,Realize"
"Allyson Felix","I love the relays. Track is such an individual sport, so it's fun to do something together.","Love,Sports,Fun"
"Jerry Della Femina","I honestly believe that advertising is the most fun you can have with your clothes on.","Fun,Clothes,Honestly"
"Edward Felten","The secret of the Internet's success has been its openness to new services.","Success,Secret,Internet"
"Tom Felton","It's definitely more fun playing a bad guy. It feels a lot better than playing one of the good guys.","Good,Bad,Fun"
"Tom Felton","It's fun to be blond, and it's almost difficult to remember how I used to look with my proper hair color.","Fun,Remember,Difficult"
"Eric Fellner","You never get time at Working Title, sadly, to enjoy any film's success, because you're worrying about the next lot.","Success,Time,Enjoy"
